sadness,worry,surprise,love,happiness,content
0,1,0,0,0,411 251 2118 2118 438 1064 438 355 846 643 2118 438 355 928 362 355 46 2118 2017 1028 928 846 2017 908 362 2118 438 908 438 438 643 1901 2118 928 510 784 1008 419 908 928 928 605 908 908 438 1901 419 46 251 362 1008 784 1008 928 251 928 1028 2118 355 908 928 2017 251 1064 438 1028 928 510 784 1008 510 928 4995 46 510 928 2118 
0,0,0,1,0,2202 46 419 2118 419 605 928 251 2118 411 1008 2118 438 438 784 46 846 2017 784 438 251 928 1008 251 438 510 1064 251 846 419 2017 784 605 438 438 
1,0,0,0,0,643 251 438 411 2118 419 908 510 928 362 1008 355 928 928 251 2118 411 438 411 928 928 643 419 
1,0,0,0,0,2202 46 419 2118 411 2118 846 2017 928 362 362 928 1028 908 411 928 510 419 605 510 362 251 362 411 251 2118 2118 438 908 1028 928 251 251 928 411 1008 438 510 643 846 2118 1008 784 438 510 928 2118 2017 251 928 1028 928 510 411 2017 1008 784 46 419 2118 355 928 419 438 605 438 438 510 
0,0,0,0,1,438 46 2118 928 251 2202 438 1008 251 1064 2118 2017 928 411 928 2118 2017 928 510 355 928 1901 438 510 928 2017 1028 928 2118 438 1064 438 2118 438 411 438 510 643 908 419 2118 419 2017 1901 2118 411 2118 2017 2202 784 928 908 908 438 1028 928 510 
0,0,0,1,0,419 928 1028 928 510 1008 438 251 928 1901 438 510 846 438 1901 1901 928 
0,1,0,0,0,908 908 411 251 2118 2118 438 362 438 419 419 2118 355 846 643 784 605 510 928 908 196 1901 438 510 908 2118 2118 908 928 411 2017 908 928 438 411 846 251 2118 2017 2118 355 928 2118 2017 419 362 1901 1901 846 46 908 2118 
0,0,0,0,1,355 928 846 846 643 1008 419 784 2118 2017 411 251 438 1008 928 2017 784 46 419 2118 419 1008 2118 411 419 1028 928 510 1008 1064 438 438 362 2017 2017 
1,0,0,0,0,2118 2017 928 362 1008 1064 438 928 419 438 251 251 362 438 251 2118 2017 251 643 784 1064 438 251 251 411 510 2118 928 419 438 251 1064 355 438 46 2118 2118 419 2118 908 908 2118 2017 251 643 251 1064 2118 419 784 605 438 419 419 355 908 928 1901 438 510 784 928 2118 438 1064 928 2118 2118 510 46 928 1901 510 928 251 362 411 2017 1008 
0,0,0,1,0,784 2118 928 784 784 784 846 510 419 605 1008 355 46 2118 251 438 846 643 928 1028 928 2017 928 362 605 2017 438 251 928 419 
1,0,0,0,0,1028 928 510 1008 2118 784 928 419 928 251 362 251 928 784 908 2118 438 784 1008 846 438 846 2017 1901 928 928 908 251 928 928 362 2118 438 605 510 846 2118 846 928 419 2017 2118 2118 1008 355 908 908 419 438 908 
0,0,1,0,0,251 2118 1901 908 908 419 908 928 928 605 
0,0,0,1,0,643 438 510 928 1008 605 438 438 1901 846 510 362 419 846 438 419 2118 784 438 251 928 1008 251 928 928 362 2118 438 784 643 928 784 1008 1901 510 928 928 784 251 46 2118 928 419 908 419 2118 2017 251 643 419 355 46 362 362 1008 
1,0,0,0,0,2118 2017 251 643 784 355 438 46 2118 2118 438 355 510 928 643 784 1008 438 411 251 2017 928 510 2118 419 928 784 438 419 2118 2017 2118 419 438 46 251 362 419 784 928 2017 
0,0,1,0,0,784 784 46 251 928 605 510 438 2118 928 846 2118 411 419 2118 2017 251 643 251 1064 2118 2017 928 419 411 251 928 784 510 643 928 2118 419 510 928 251 362 928 846 908 251 928 46 2118 419 251 846 928 411 928 846 251 2118 419 1008 2118 2017 2118 251 1008 784 438 510 928 
0,0,0,1,0,643 1008 908 2017 2017 2017 643 510 2017 928 419 2118 2017 928 846 46 2118 928 419 928 2118 2118 2017 251 1064 928 1028 928 510 908 46 419 2118 510 928 784 251 362 419 784 928 438 1901 2118 411 908 1064 2017 2118 411 2017 846 2017 419 1064 438 438 362 846 46 419 928 908 438 438 438 438 438 438 438 1028 928 2118 419 438 784 46 846 2017 
1,0,0,0,0,1008 846 2118 2017 419 355 928 928 251 784 419 419 251 1064 1901 438 510 362 1008 419 784 1901 510 928 643 251 1064 438 46 2118 
0,1,0,0,0,1901 46 846 643 846 251 2118 419 908 928 928 605 1901 928 928 251 251 1064 1901 438 510 846 1064 419 784 2017 438 510 510 355 908 928 
0,0,1,0,0,510 1064 438 510 251 510 251 251 438 2017 928 908 2118 2017 251 419 46 510 251 846 928 419 251 438 2118 251 438 605 2118 438 251 
0,0,1,0,0,605 928 510 846 908 605 605 928 1008 438 362 2017 928 362 605 2017 438 251 928 419 2017 1028 928 1064 438 251 928 643 605 46 2118 251 2118 928 362 2118 438 355 46 1008 251 928 411 438 251 928 419 2017 438 46 908 362 355 46 1008 419 438 784 928 438 419 928 251 419 2118 928 362 2118 2017 928 251 438 2118 2017 928 1008 411 438 510 643 411 2118 2017 605 605 908 928 
0,0,0,0,1,1901 908 846 643 419 2118 846 643 2017 928 2017 928 411 908 908 251 928 1028 928 510 2118 2017 438 510 411 438 46 2118 2118 2017 928 419 928 419 2017 438 928 419 784 908 419 2118 928 251 251 1064 2118 438 1028 510 419 2118 1008 1901 251 846 908 46 355 419 46 510 605 510 419 928 419 46 510 605 510 419 928 419 411 1008 419 411 1008 355 355 1008 419 411 928 419 438 784 928 
0,0,0,1,0,784 251 908 438 1028 928 411 2118 2017 2118 411 2118 2118 928 510 784 438 510 928 784 605 784 438 510 928 908 438 908 355 846 643 438 1901 1901 1064 46 908 928 510 419 1064 438 2118 2118 2017 419 784 438 510 928 
0,0,0,1,0,510 643 605 1901 1901 1901 1901 1901 1901 1901 1901 1901 1901 2118 419 251 438 2118 2118 510 46 784 605 2017 846 46 3659 46 1064 438 251 928 251 605 605 251 1064 
1,0,0,0,0,438 2118 2017 928 1901 251 362 438 928 419 251 2118 419 411 251 1064 438 46 510 411 1008 411 928 510 928 419 411 928 2118 251 1064 2118 438 46 2118 438 251 2017 438 2118 2017 46 784 362 362 1008 
1,0,0,0,0,1901 510 928 643 1008 1901 510 362 1008 908 605 605 928 362 251 2118 2017 928 419 2017 438 411 928 510 251 362 1901 928 908 908 46 846 643 1008 2118 438 928 419 846 605 928 411 2118 2017 2202 46 419 2118 846 438 46 605 908 928 438 1901 846 438 251 846 46 419 419 438 251 419 
0,0,0,1,0,251 251 438 1008 928 362 1064 510 928 1064 362 362 362 251 2118 1064 438 2118 2017 510 438 46 1064 2017 1064 46 928 419 419 411 928 908 908 362 438 251 928 2017 438 908 908 1008 
0,0,1,0,0,1901 2118 419 784 1008 928 2017 2017 2118 2017 438 419 928 2118 411 438 2118 784 928 419 411 928 1028 928 419 2118 438 438 362 251 928 196 2118 2118 438 928 846 2017 438 2118 2017 928 510 411 928 510 928 419 605 928 846 908 2118 784 928 419 
0,0,0,1,0,46 2118 2118 928 510 2017 605 438 438 362 784 438 510 251 251 1064 2118 438 1008 438 46 2017 438 411 928 1028 928 510 2118 419 251 1064 2017 2118 2118 784 928 1901 438 510 784 928 419 438 784 438 1901 1901 2118 438 355 928 362 2017 46 1064 419 1028 928 1064 510 928 2118 362 1008 
0,0,1,0,0,784 4995 46 2118 928 46 605 419 928 2118 362 438 510 928 908 908 1008 908 438 438 643 46 251 362 928 510 2118 2017 928 1008 784 46 419 2118 2017 1028 928 2118 2017 438 46 1064 2017 2118 411 419 438 510 419 438 784 928 2118 2017 251 1064 2017 2118 2118 2118 2017 2118 419 46 251 1901 510 
0,0,0,0,1,605 928 2118 928 419 605 928 251 846 928 510 928 2017 411 928 419 1008 419 2017 2118 928 908 438 2118 2017 928 510 928 1008 438 46 419 1008 2118 419 419 2017 2118 928 510 2017 1008 784 251 1064 411 2118 2017 908 1064 2017 2118 
0,0,0,1,0,411 510 2118 251 1064 251 928 784 908 2118 438 784 1008 251 928 411 2017 438 419 2118 419 419 2118 928 510 
0,0,1,0,0,846 2017 928 510 1008 908 2118 46 1008 46 605 419 908 438 411 908 1008 510 928 846 438 1028 928 510 251 1064 2118 419 46 846 643 419 2118 2017 2118 846 251 2118 928 2118 2118 2017 928 419 2118 46 1901 1901 784 846 510 1028 251 1064 510 1064 2017 2118 251 438 411 784 1008 1064 46 784 419 846 251 2118 2118 643 928 2118 2017 438 411 411 419 1008 438 46 510 2118 510 605 
1,0,0,0,0,355 510 362 1901 908 928 411 251 2118 438 411 251 362 438 411 2118 784 1008 605 510 928 251 2118 419 2017 438 46 419 928 251 362 419 251 605 605 928 362 2017 419 605 438 438 510 251 928 846 643 1064 438 2118 2118 355 46 510 1008 2017 784 
1,0,0,0,0,2202 438 928 643 2118 419 362 928 605 510 928 419 419 251 1064 784 419 2118 46 846 643 251 419 362 928 908 908 362 1008 
0,0,1,0,0,2202 355 46 908 2017 251 643 419 1028 928 2118 419 2118 510 419 
0,0,0,1,0,419 2017 438 605 605 251 1064 1064 411 362 362 438 251 2118 411 251 2118 2118 438 419 46 510 1901 2118 2017 928 251 928 2118 251 1008 784 438 510 928 
1,0,0,0,0,355 419 419 438 419 908 438 411 419 438 411 908 908 605 510 438 355 355 908 1008 784 419 419 2118 2017 928 1901 510 419 2118 355 928 928 510 
0,0,0,1,0,438 438 362 438 510 251 251 1064 411 2118 2118 928 510 928 928 605 419 2017 2118 419 438 251 1008 438 46 510 1064 928 251 362 2118 438 362 1008 
0,0,0,0,1,846 643 251 1064 1064 1008 784 355 1064 1901 1901 2118 438 2118 2017 928 1064 1008 784 251 355 2118 4995 46 928 928 784 784 1008 2017 605 605 928 419 2118 411 2017 928 784 784 438 251 2118 2017 928 1064 438 
0,0,0,1,0,438 438 362 784 438 510 251 251 1064 411 438 510 908 362 
1,0,0,0,0,2118 438 362 1008 411 928 419 1008 1064 438 438 362 355 1008 928 2118 438 2118 2017 928 419 928 846 438 251 362 1064 438 438 362 1901 510 928 251 362 251 411 928 928 643 1901 510 438 784 362 784 605 355 46 2118 2118 908 928 419 2118 2118 2017 928 419 46 251 419 419 2017 251 251 251 1064 251 362 784 362 928 1901 251 2118 928 908 1008 411 438 510 643 251 1064 2118 2017 419 605 784 
0,0,0,1,0,784 510 251 908 251 362 2118 2017 928 438 2118 2017 928 510 1028 510 355 908 928 2118 1008 605 928 419 2118 2017 2118 411 928 2017 1028 928 510 928 251 438 2118 1064 438 251 1064 2118 438 355 928 251 1008 2017 928 908 605 1901 46 908 2017 928 510 928 411 2017 2118 419 2118 2017 928 784 510 1064 251 438 1901 928 510 510 438 510 2017 928 510 928 
0,0,0,1,0,2202 784 419 411 928 928 2118 928 419 928 928 46 419 2017 438 46 908 362 251 2118 355 928 846 438 784 251 2118 2017 928 846 2118 1008 46 419 2017 438 46 908 362 355 928 846 438 784 251 784 928 
0,0,1,0,0,251 355 2017 438 411 605 438 928 2118 846 1064 510 928 2118 1064 438 251 1064 643 928 928 605 2118 2017 928 784 846 438 784 251 1064 
0,0,1,0,0,438 46 251 362 438 46 2118 2118 2017 2118 419 846 2017 438 438 908 784 2118 928 362 928 362 438 1901 251 2017 928 510 2118 2118 2118 846 643 2118 2017 419 784 438 510 251 251 1064 928 411 419 355 510 928 908 1008 411 908 908 784 419 419 46 355 908 908 1008 
0,0,0,0,1,605 2118 419 1008 2118 510 1028 928 510 419 2017 2118 2118 605 2118 411 2118 605 846 846 438 784 419 355 3659 2118 2017 2118 419 846 2118 46 908 908 1008 362 438 510 355 908 928 438 438 2017 2017 438 411 784 419 419 362 46 362 928 
0,0,0,0,1,251 846 928 251 1064 2017 2118 419 2017 438 46 908 362 355 928 1064 438 908 1901 251 1064 
0,1,0,0,0,643 928 419 251 2118 419 510 928 928 1028 928 510 1008 411 2017 928 510 928 251 2118 2017 928 2017 438 46 419 928 251 2118 419 419 846 510 928 784 928 
0,0,0,0,1,928 1008 438 438 362 438 510 251 251 1064 1064 46 1008 419 
1,0,0,0,0,510 846 1008 251 362 928 510 411 846 643 355 510 928 643 419 784 1008 846 2017 1008 355 510 928 643 1008 2017 928 510 2118 2017 928 1008 419 605 908 2118 411 1008 419 251 2118 2017 928 2017 908 908 411 1008 419 
0,0,0,0,1,928 2017 2017 251 928 928 362 355 510 928 643 1064 438 251 251 362 438 605 1064 928 419 419 1008 784 355 928 1901 438 510 928 411 438 510 643 2118 1064 438 251 1064 2118 438 355 928 362 251 438 411 1064 1008 784 251 2118 2017 928 784 438 510 251 251 1064 251 1064 2017 2118 2118 2118 2118 
0,1,0,0,0,1028 928 2017 362 419 438 510 928 2118 2017 510 438 2118 419 251 846 928 784 438 251 362 1008 784 438 510 251 251 1064 2202 438 928 1008 411 928 419 438 784 928 784 2202 46 419 2118 419 846 643 438 1901 2118 2017 46 510 2118 251 251 362 411 251 2118 419 438 784 928 1901 510 928 643 251 419 908 928 928 605 
0,0,1,0,0,2017 928 1008 1008 2118 419 46 510 355 362 1008 2017 605 605 1008 355 510 2118 2017 362 1008 
0,0,0,0,1,1901 251 1008 438 251 928 251 928 928 362 419 2017 928 908 605 411 2118 2017 784 1064 928 419 908 928 2118 784 928 643 251 438 411 251 362 411 908 908 846 438 251 1028 438 1008 438 46 2118 2017 928 1901 438 510 46 784 419 908 251 643 
1,0,0,0,0,908 419 438 2017 2118 784 1008 846 2017 251 438 251 419 438 784 928 2118 2017 251 1064 411 2017 928 251 1901 928 908 908 362 438 411 251 251 362 2118 2017 46 510 2118 419 46 1064 2017 411 438 510 643 419 1064 438 251 251 419 46 846 643 
1,0,0,0,0,411 419 2017 2017 362 846 438 251 846 928 605 2118 438 1901 411 2017 2118 2118 784 928 2118 419 510 1064 2017 2118 251 438 411 251 438 2118 362 2202 46 419 2118 251 1064 411 928 908 908 355 1028 419 
0,0,0,0,1,251 438 2118 2017 928 510 196 846 928 908 908 928 251 2118 251 908 438 1064 1008 
0,0,0,0,1,928 1901 1901 411 419 510 1064 2017 2118 908 908 438 1901 46 2118 1008 605 411 251 419 438 411 2202 46 419 2118 1064 438 2118 2118 1901 1064 46 510 928 438 46 2118 411 2017 2118 2118 438 362 438 411 2118 2017 2118 2017 419 196 2118 510 846 438 605 1008 438 1901 438 908 1028 510 251 928 355 438 46 1064 2017 2118 928 510 908 928 510 2118 2017 419 411 928 928 643 
0,1,0,0,0,2118 510 2118 411 784 784 251 1064 908 908 355 928 251 928 928 510 908 928 251 438 251 46 251 362 1008 355 46 2118 1008 438 46 411 438 251 2118 355 928 2118 2017 928 510 928 510 1064 2017 2118 
0,0,0,1,0,2017 2017 908 438 1028 928 419 438 46 908 2202 355 438 1008 419 251 928 411 419 438 251 1064 
0,0,0,0,1,419 928 251 2202 438 1008 251 1064 2118 2017 928 251 846 928 411 928 2118 2017 928 510 355 46 2118 2017 419 355 928 928 251 419 2118 46 846 643 251 362 438 438 510 419 411 510 2118 251 1064 251 928 419 419 1008 1901 438 510 784 438 419 2118 438 1901 2118 
0,0,0,1,0,784 419 2118 1008 1064 510 908 605 2017 2118 2017 251 643 419 784 419 2118 1008 510 928 908 908 1008 605 605 510 928 846 2118 928 1008 438 46 510 419 46 605 605 438 510 2118 2118 2017 251 643 419 1901 438 510 2118 2017 928 846 438 784 784 928 251 2118 438 1901 1901 2118 438 419 605 928 251 362 362 1008 438 46 2118 411 2118 2017 362 1008 908 251 362 438 411 251 355 928 846 2017 
0,0,0,0,1,1901 251 908 908 1008 1901 438 46 251 362 2118 2017 928 605 928 510 1901 928 846 2118 784 2118 2118 928 908 846 362 846 908 928 251 928 510 251 196 419 846 510 928 928 251 846 908 928 251 928 510 1901 2118 411 
1,0,0,0,0,2017 419 419 411 2017 2118 784 362 510 251 643 251 1064 251 419 2118 928 362 438 1901 355 928 928 510 510 605 438 510 2118 419 438 46 2118 438 1901 355 928 928 510 2118 908 928 419 2118 2118 419 846 510 355 438 251 2118 928 362 2017 2118 2118 605 784 1008 605 846 2118 784 928 46 
0,0,0,1,0,784 362 362 908 438 908 438 908 438 908 908 438 1028 928 643 928 251 251 251 362 643 928 908 2118 419 510 438 846 643 419 419 438 438 2017 510 362 251 362 784 411 2118 846 2017 251 1064 2118 251 438 411 510 1064 2017 2118 251 438 411 
0,0,1,0,0,784 251 251 251 438 438 438 438 438 411 2017 438 419 2118 784 1064 438 251 251 355 928 2118 2118 2017 928 784 46 605 251 908 928 419 419 2118 419 419 438 784 928 438 251 928 784 605 438 510 2118 251 2118 2118 2017 251 643 419 438 1901 251 928 411 251 784 928 
0,0,0,0,1,928 355 928 251 251 928 510 928 355 784 908 438 438 643 251 1064 1901 438 510 411 510 362 2118 438 928 196 605 908 438 510 251 1064 419 784 605 908 928 438 908 438 1064 1008 510 643 438 1008 251 928 510 908 908 355 928 355 846 643 251 355 438 46 2118 2017 438 46 510 419 
1,0,0,0,0,605 928 251 1064 928 251 251 438 251 2118 438 251 510 928 251 419 438 1901 784 251 928 846 438 784 928 355 846 643 419 2017 438 411 362 605 510 438 419 2118 355 928 928 510 2017 438 46 419 928 643 928 784 251 1064 355 928 419 438 643 2118 605 1064 355 419 
0,0,0,1,0,2118 2017 438 784 419 1901 419 419 2118 2017 251 643 1008 438 46 419 2017 438 46 908 362 846 438 784 928 2118 438 784 510 510 438 411 355 928 846 46 419 928 411 419 510 928 908 908 1008 510 928 908 908 1008 510 928 908 908 1008 908 438 438 643 251 1064 1901 438 510 928 411 438 510 362 2118 438 419 928 928 251 1064 1008 438 46 605 908 928 419 928 846 438 784 928 
0,0,0,0,1,2017 2017 2017 2017 2017 411 438 643 928 46 605 2118 2118 438 362 1008 2118 438 2118 908 908 1008 784 419 419 928 362 908 928 846 2118 46 510 928 251 362 2118 2017 928 4995 46 3659 438 605 928 251 908 355 411 419 46 419 928 908 928 419 419 846 2017 605 438 2118 908 928 411 419 908 1028 928 510 251 362 2202 928 251 251 1008 411 419 1064 510 928 928 2118 
0,0,0,0,1,928 419 419 438 510 510 419 784 251 438 2118 411 438 510 510 928 362 2118 419 1064 510 928 2118 2202 438 355 46 2118 928 251 846 928 411 1008 2118 438 419 605 928 251 362 2118 2017 928 362 1008 
0,1,0,0,0,2118 928 355 928 908 2118 928 
0,0,0,0,1,908 846 2017 928 510 643 251 928 419 2017 1028 928 251 2118 2017 362 1064 438 438 362 2017 438 784 928 784 362 928 1901 908 438 46 510 2118 438 510 2118 908 908 251 1064 928 419 
0,0,1,0,0,928 928 2118 2017 846 251 2017 928 510 2118 251 438 411 
0,0,0,1,0,251 908 908 1008 784 251 1064 928 362 2118 438 846 2118 846 2017 2017 928 510 355 438 1008 1901 510 928 251 362 438 251 419 643 1008 605 928 419 438 438 438 2017 605 605 1008 251 438 411 
0,1,0,0,0,2118 908 908 419 846 643 2118 2017 438 784 928 
1,0,0,0,0,928 251 251 1008 1901 928 908 908 419 908 928 928 605 251 362 362 362 251 2118 846 438 784 928 438 1028 928 510 
1,0,0,0,0,438 251 411 411 2017 928 510 928 510 928 1008 438 46 2017 928 362 928 362 2118 438 2202 46 419 2118 846 251 846 928 908 908 928 362 784 1008 2118 510 605 2118 438 46 419 419 928 
1,0,0,0,0,2202 438 251 928 784 908 438 251 928 1008 1008 928 605 411 2017 846 2017 419 46 846 643 419 355 928 846 46 419 928 2118 2017 438 46 1064 2017 2118 419 438 784 928 411 2017 928 510 928 2118 419 362 2118 411 419 
0,1,0,0,0,928 2118 2017 2017 784 784 784 784 2118 2017 2118 419 251 438 2118 251 846 928 2118 2017 251 643 1008 438 46 419 2017 438 46 908 362 2118 643 928 2118 355 846 643 846 251 2118 2017 928 908 605 2118 784 2017 46 251 1064 510 1008 438 1901 438 438 362 251 2118 2017 419 438 1901 1901 846 928 
1,0,0,0,0,643 362 362 419 2017 438 411 362 928 1028 251 2118 908 1008 419 411 928 928 2118 846 46 419 928 784 510 438 419 419 438 784 928 419 2118 908 908 251 438 419 2017 438 46 2118 438 46 2118 1901 438 510 605 362 928 510 
0,0,1,0,0,908 928 2202 2202 928 411 928 908 908 928 510 1008 438 2017 251 846 928 1064 438 251 1064 
0,0,0,0,1,846 2118 46 908 908 1008 1064 438 2118 355 2118 438 1901 2118 251 2118 438 362 1008 2017 2017 419 362 908 1008 411 908 908 355 928 411 438 510 643 251 1064 908 908 411 928 928 643 928 251 362 411 438 251 2118 1064 928 2118 846 2017 251 846 928 2118 438 928 251 2202 438 1008 2118 2017 928 1064 908 438 510 438 46 419 419 46 251 510 1008 419 355 438 438 
0,1,0,0,0,355 928 2118 2017 2017 605 438 438 510 355 928 2118 2017 419 1901 510 928 251 362 784 251 438 2118 251 46 1064 2017 2118 1008 784 2202 46 419 2118 46 251 605 928 510 1901 928 846 2118 
0,0,0,0,1,419 784 928 46 908 908 928 251 1008 438 46 2118 438 2118 908 908 1008 510 438 846 643 1901 928 908 2118 908 908 251 362 251 438 411 784 2118 2017 928 2017 605 605 928 419 2118 1064 510 908 928 1028 
0,0,0,0,1,362 4995 46 2118 928 846 438 438 908 362 1008 411 2118 2017 2017 510 908 928 251 362 2118 2017 928 251 928 251 419 411 928 908 908 1064 438 2118 908 438 419 2118 251 362 419 2118 46 251 1064 355 1008 251 928 2118 2118 908 928 419 
0,0,1,0,0,2118 411 419 419 46 251 251 1008 411 2017 928 251 928 251 2118 928 510 928 362 2118 2017 928 419 46 355 355 419 928 784 928 251 2118 438 411 2118 419 510 251 251 1064 
0,0,0,1,0,251 362 2202 46 419 2118 908 438 1028 928 928 1028 928 510 1008 908 2118 2118 908 928 2118 2017 251 1064 355 438 46 2118 1008 438 46 
0,0,0,1,0,419 355 510 928 605 46 908 419 928 1008 438 46 1028 928 1064 438 2118 2118 2017 928 2118 419 643 2118 419 643 2118 419 643 2118 419 419 2017 784 928 2017 2017 1901 928 928 908 355 928 2118 2118 928 510 355 510 438 
1,0,0,0,0,510 928 2118 2017 908 1901 1901 784 1008 2017 928 510 2118 2017 46 510 2118 419 1901 438 510 2118 2017 928 784 784 1064 251 928 2017 438 411 419 2017 2118 2118 2017 928 510 419 643 251 411 908 908 355 928 411 2017 928 251 2118 2017 928 1008 510 928 2118 411 928 251 2118 1008 1901 510 438 784 908 908 2118 2017 928 419 2118 46 1901 1901 2118 2017 928 1008 419 784 928 928 510 438 251 2118 419 2017 784 928 
1,0,0,0,0,1901 46 846 643 928 908 438 510 362 251 251 510 928 355 510 928 643 251 1064 46 605 2118 438 438 251 362 784 784 419 419 251 1064 2118 2017 928 510 908 419 2118 251 419 411 419 2017 438 411 2118 438 438 362 928 1901 251 928 928 362 2118 438 2017 2118 46 605 784 928 908 355 419 419 438 784 928 438 251 928 846 438 784 928 411 2118 2017 
